day,time,tidal_range
26-Aug-19,0:59:59,-0.0021
26-Aug-19,1:59:59,-0.128
26-Aug-19,2:59:59,-0.2268
26-Aug-19,3:59:59,-0.2767
26-Aug-19,4:59:59,-0.2663
26-Aug-19,5:59:59,-0.1955
26-Aug-19,6:59:59,-0.0772
26-Aug-19,7:59:59,0.0627
26-Aug-19,8:59:59,0.1901
26-Aug-19,9:59:59,0.2713
26-Aug-19,10:59:59,0.2839
26-Aug-19,11:59:59,0.2249
26-Aug-19,12:59:59,0.1109
26-Aug-19,13:59:59,-0.028
26-Aug-19,14:59:59,-0.1574
26-Aug-19,15:59:59,-0.2472
26-Aug-19,16:59:59,-0.2765
26-Aug-19,17:59:59,-0.237
26-Aug-19,18:59:59,-0.1351
26-Aug-19,19:59:59,0.0069
26-Aug-19,20:59:59,0.154
26-Aug-19,21:59:59,0.2662
26-Aug-19,22:59:59,0.3111
26-Aug-19,23:59:59,0.2743
27-Aug-19,0:59:59,0.1647
27-Aug-19,1:59:59,0.0104
27-Aug-19,2:59:59,-0.1503
27-Aug-19,3:59:59,-0.279
27-Aug-19,4:59:59,-0.3456
27-Aug-19,5:59:59,-0.3328
27-Aug-19,6:59:59,-0.2401
27-Aug-19,7:59:59,-0.0857
27-Aug-19,8:59:59,0.0951
27-Aug-19,9:59:59,0.257
27-Aug-19,10:59:59,0.357
27-Aug-19,11:59:59,0.3677
27-Aug-19,12:59:59,0.2866
27-Aug-19,13:59:59,0.1356
27-Aug-19,14:59:59,-0.0461
27-Aug-19,15:59:59,-0.2139
27-Aug-19,16:59:59,-0.3281
27-Aug-19,17:59:59,-0.3615
27-Aug-19,18:59:59,-0.3046
27-Aug-19,19:59:59,-0.1685
27-Aug-19,20:59:59,0.0151
27-Aug-19,21:59:59,0.1993
27-Aug-19,22:59:59,0.3341
27-Aug-19,23:59:59,0.3811
28-Aug-19,0:59:59,0.3259
28-Aug-19,1:59:59,0.1828
28-Aug-19,2:59:59,-0.011
28-Aug-19,3:59:59,-0.2066
28-Aug-19,4:59:59,-0.3562
28-Aug-19,5:59:59,-0.423
28-Aug-19,6:59:59,-0.3888
28-Aug-19,7:59:59,-0.2578
28-Aug-19,8:59:59,-0.0578
28-Aug-19,9:59:59,0.1636
28-Aug-19,10:59:59,0.35
28-Aug-19,11:59:59,0.4517
28-Aug-19,12:59:59,0.441
28-Aug-19,13:59:59,0.3209
28-Aug-19,14:59:59,0.1232
28-Aug-19,15:59:59,-0.1015
28-Aug-19,16:59:59,-0.298
28-Aug-19,17:59:59,-0.4197
28-Aug-19,18:59:59,-0.4375
28-Aug-19,19:59:59,-0.3461
28-Aug-19,20:59:59,-0.1658
28-Aug-19,21:59:59,0.0594
28-Aug-19,22:59:59,0.271
28-Aug-19,23:59:59,0.4114
29-Aug-19,0:59:59,0.4411
29-Aug-19,1:59:59,0.3509
29-Aug-19,2:59:59,0.1649
29-Aug-19,3:59:59,-0.0681
29-Aug-19,4:59:59,-0.2885
29-Aug-19,5:59:59,-0.4415
29-Aug-19,6:59:59,-0.489
29-Aug-19,7:59:59,-0.4165
29-Aug-19,8:59:59,-0.2378
29-Aug-19,9:59:59,0.0069
29-Aug-19,10:59:59,0.2581
29-Aug-19,11:59:59,0.4509
29-Aug-19,12:59:59,0.5339
29-Aug-19,13:59:59,0.4844
29-Aug-19,14:59:59,0.3156
29-Aug-19,15:59:59,0.0719
29-Aug-19,16:59:59,-0.1848
29-Aug-19,17:59:59,-0.3919
29-Aug-19,18:59:59,-0.5004
29-Aug-19,19:59:59,-0.4848
29-Aug-19,20:59:59,-0.3486
29-Aug-19,21:59:59,-0.1242
29-Aug-19,22:59:59,0.132
29-Aug-19,23:59:59,0.3529
30-Aug-19,0:59:59,0.4784
30-Aug-19,1:59:59,0.4731
30-Aug-19,2:59:59,0.338
30-Aug-19,3:59:59,0.1097
30-Aug-19,4:59:59,-0.1516
30-Aug-19,5:59:59,-0.3788
30-Aug-19,6:59:59,-0.5149
30-Aug-19,7:59:59,-0.5254
30-Aug-19,8:59:59,-0.4051
30-Aug-19,9:59:59,-0.1796
30-Aug-19,10:59:59,0.0984
30-Aug-19,11:59:59,0.3601
30-Aug-19,12:59:59,0.5378
30-Aug-19,13:59:59,0.5837
30-Aug-19,14:59:59,0.4853
30-Aug-19,15:59:59,0.2688
30-Aug-19,16:59:59,-0.0093
30-Aug-19,17:59:59,-0.2788
30-Aug-19,18:59:59,-0.4745
30-Aug-19,19:59:59,-0.5507
30-Aug-19,20:59:59,-0.4906
30-Aug-19,21:59:59,-0.3093
30-Aug-19,22:59:59,-0.0516
30-Aug-19,23:59:59,0.217
31-Aug-19,0:59:59,0.4255
31-Aug-19,1:59:59,0.5172
31-Aug-19,2:59:59,0.4662
31-Aug-19,3:59:59,0.2865
31-Aug-19,4:59:59,0.0267
31-Aug-19,5:59:59,-0.2443
31-Aug-19,6:59:59,-0.4568
31-Aug-19,7:59:59,-0.5577
31-Aug-19,8:59:59,-0.5212
31-Aug-19,9:59:59,-0.3537
31-Aug-19,10:59:59,-0.0932
31-Aug-19,11:59:59,0.1983
31-Aug-19,12:59:59,0.448
31-Aug-19,13:59:59,0.5909
31-Aug-19,14:59:59,0.5887
31-Aug-19,15:59:59,0.4418
31-Aug-19,16:59:59,0.1892
31-Aug-19,17:59:59,-0.1033
31-Aug-19,18:59:59,-0.3625
31-Aug-19,19:59:59,-0.5265
31-Aug-19,20:59:59,-0.5582
31-Aug-19,21:59:59,-0.4526
31-Aug-19,22:59:59,-0.2366
31-Aug-19,23:59:59,0.0356
1-Sep-19,0:59:59,0.2943
1-Sep-19,1:59:59,0.4708
1-Sep-19,2:59:59,0.5169
1-Sep-19,3:59:59,0.4198
1-Sep-19,4:59:59,0.206
1-Sep-19,5:59:59,-0.0663
1-Sep-19,6:59:59,-0.3249
1-Sep-19,7:59:59,-0.5039
1-Sep-19,8:59:59,-0.5586
1-Sep-19,9:59:59,-0.4752
1-Sep-19,10:59:59,-0.2721
1-Sep-19,11:59:59,0.0035
1-Sep-19,12:59:59,0.2852
1-Sep-19,13:59:59,0.5023
1-Sep-19,14:59:59,0.5982
1-Sep-19,15:59:59,0.5471
1-Sep-19,16:59:59,0.3628
1-Sep-19,17:59:59,0.0941
1-Sep-19,18:59:59,-0.1892
1-Sep-19,19:59:59,-0.417
1-Sep-19,20:59:59,-0.5361
1-Sep-19,21:59:59,-0.5215
1-Sep-19,22:59:59,-0.3798
1-Sep-19,23:59:59,-0.1474
2-Sep-19,0:59:59,0.1171
2-Sep-19,1:59:59,0.3457
2-Sep-19,2:59:59,0.4777
2-Sep-19,3:59:59,0.477
2-Sep-19,4:59:59,0.3436
2-Sep-19,5:59:59,0.1145
2-Sep-19,6:59:59,-0.1481
2-Sep-19,7:59:59,-0.3748
2-Sep-19,8:59:59,-0.5084
2-Sep-19,9:59:59,-0.5165
2-Sep-19,10:59:59,-0.3971
2-Sep-19,11:59:59,-0.1781
2-Sep-19,12:59:59,0.0892
2-Sep-19,13:59:59,0.34
2-Sep-19,14:59:59,0.5112
2-Sep-19,15:59:59,0.5582
2-Sep-19,16:59:59,0.4683
2-Sep-19,17:59:59,0.2658
2-Sep-19,18:59:59,0.0046
2-Sep-19,19:59:59,-0.2482
2-Sep-19,20:59:59,-0.4308
2-Sep-19,21:59:59,-0.5022
2-Sep-19,22:59:59,-0.4498
2-Sep-19,23:59:59,-0.2897
3-Sep-19,0:59:59,-0.0627
3-Sep-19,1:59:59,0.1742
3-Sep-19,2:59:59,0.3601
3-Sep-19,3:59:59,0.4455
3-Sep-19,4:59:59,0.4072
3-Sep-19,5:59:59,0.2557
3-Sep-19,6:59:59,0.0332
3-Sep-19,7:59:59,-0.1999
3-Sep-19,8:59:59,-0.3825
3-Sep-19,9:59:59,-0.4696
3-Sep-19,10:59:59,-0.4412
3-Sep-19,11:59:59,-0.3049
3-Sep-19,12:59:59,-0.0929
3-Sep-19,13:59:59,0.145
3-Sep-19,14:59:59,0.3513
3-Sep-19,15:59:59,0.474
3-Sep-19,16:59:59,0.481
3-Sep-19,17:59:59,0.3705
3-Sep-19,18:59:59,0.1724
3-Sep-19,19:59:59,-0.0605
3-Sep-19,20:59:59,-0.2687
3-Sep-19,21:59:59,-0.4029
3-Sep-19,22:59:59,-0.4347
3-Sep-19,23:59:59,-0.3614
4-Sep-19,0:59:59,-0.2037
4-Sep-19,1:59:59,-0.0014
4-Sep-19,2:59:59,0.1954
4-Sep-19,3:59:59,0.3363
4-Sep-19,4:59:59,0.3839
4-Sep-19,5:59:59,0.3253
4-Sep-19,6:59:59,0.1771
4-Sep-19,7:59:59,-0.0193
4-Sep-19,8:59:59,-0.2105
4-Sep-19,9:59:59,-0.3474
4-Sep-19,10:59:59,-0.3975
4-Sep-19,11:59:59,-0.3508
4-Sep-19,12:59:59,-0.2198
4-Sep-19,13:59:59,-0.0352
4-Sep-19,14:59:59,0.1601
4-Sep-19,15:59:59,0.3189
4-Sep-19,16:59:59,0.4013
4-Sep-19,17:59:59,0.3854
4-Sep-19,18:59:59,0.2757
4-Sep-19,19:59:59,0.1022
4-Sep-19,20:59:59,-0.0891
4-Sep-19,21:59:59,-0.2499
4-Sep-19,22:59:59,-0.3434
4-Sep-19,23:59:59,-0.3519
5-Sep-19,0:59:59,-0.2778
5-Sep-19,1:59:59,-0.1412
5-Sep-19,2:59:59,0.0247
5-Sep-19,3:59:59,0.1795
5-Sep-19,4:59:59,0.2839
5-Sep-19,5:59:59,0.3105
5-Sep-19,6:59:59,0.2523
5-Sep-19,7:59:59,0.1262
5-Sep-19,8:59:59,-0.0321
5-Sep-19,9:59:59,-0.1799
5-Sep-19,10:59:59,-0.2802
5-Sep-19,11:59:59,-0.3109
5-Sep-19,12:59:59,-0.2672
5-Sep-19,13:59:59,-0.1608
5-Sep-19,14:59:59,-0.0159
5-Sep-19,15:59:59,0.1343
5-Sep-19,16:59:59,0.2538
5-Sep-19,17:59:59,0.3123
5-Sep-19,18:59:59,0.294
5-Sep-19,19:59:59,0.2041
5-Sep-19,20:59:59,0.0673
5-Sep-19,21:59:59,-0.08
5-Sep-19,22:59:59,-0.2014
5-Sep-19,23:59:59,-0.2705
6-Sep-19,0:59:59,-0.2755
6-Sep-19,1:59:59,-0.2184
6-Sep-19,2:59:59,-0.1139
6-Sep-19,3:59:59,0.0143
6-Sep-19,4:59:59,0.1359
6-Sep-19,5:59:59,0.2206
6-Sep-19,6:59:59,0.2462
6-Sep-19,7:59:59,0.2064
6-Sep-19,8:59:59,0.1135
6-Sep-19,9:59:59,-0.0055
6-Sep-19,10:59:59,-0.1191
6-Sep-19,11:59:59,-0.2001
6-Sep-19,12:59:59,-0.2318
6-Sep-19,13:59:59,-0.2096
6-Sep-19,14:59:59,-0.139
6-Sep-19,15:59:59,-0.0354
6-Sep-19,16:59:59,0.0786
6-Sep-19,17:59:59,0.1755
6-Sep-19,18:59:59,0.2301
6-Sep-19,19:59:59,0.2273
6-Sep-19,20:59:59,0.1681
6-Sep-19,21:59:59,0.0693
6-Sep-19,22:59:59,-0.0428
6-Sep-19,23:59:59,-0.1414
7-Sep-19,0:59:59,-0.2058
7-Sep-19,1:59:59,-0.2246
7-Sep-19,2:59:59,-0.195
7-Sep-19,3:59:59,-0.123
7-Sep-19,4:59:59,-0.023
7-Sep-19,5:59:59,0.0823
7-Sep-19,6:59:59,0.1669
7-Sep-19,7:59:59,0.2088
7-Sep-19,8:59:59,0.1977
7-Sep-19,9:59:59,0.1385
7-Sep-19,10:59:59,0.0488
7-Sep-19,11:59:59,-0.0479
7-Sep-19,12:59:59,-0.1297
7-Sep-19,13:59:59,-0.1802
7-Sep-19,14:59:59,-0.1896
7-Sep-19,15:59:59,-0.1551
7-Sep-19,16:59:59,-0.0826
7-Sep-19,17:59:59,0.0126
7-Sep-19,18:59:59,0.1069
7-Sep-19,19:59:59,0.1749
7-Sep-19,20:59:59,0.1977
7-Sep-19,21:59:59,0.1696
7-Sep-19,22:59:59,0.0991
7-Sep-19,23:59:59,0.0049
8-Sep-19,0:59:59,-0.091
8-Sep-19,1:59:59,-0.1682
8-Sep-19,2:59:59,-0.2107
8-Sep-19,3:59:59,-0.2083
8-Sep-19,4:59:59,-0.1584
8-Sep-19,5:59:59,-0.0693
8-Sep-19,6:59:59,0.0396
8-Sep-19,7:59:59,0.1411
8-Sep-19,8:59:59,0.2087
8-Sep-19,9:59:59,0.2255
8-Sep-19,10:59:59,0.1893
8-Sep-19,11:59:59,0.1111
8-Sep-19,12:59:59,0.0109
8-Sep-19,13:59:59,-0.0891
8-Sep-19,14:59:59,-0.1679
8-Sep-19,15:59:59,-0.2079
8-Sep-19,16:59:59,-0.1983
8-Sep-19,17:59:59,-0.1385
8-Sep-19,18:59:59,-0.0415
8-Sep-19,19:59:59,0.0678
8-Sep-19,20:59:59,0.1591
8-Sep-19,21:59:59,0.207
8-Sep-19,22:59:59,0.1992
8-Sep-19,23:59:59,0.1389
9-Sep-19,0:59:59,0.042
9-Sep-19,1:59:59,-0.0687
9-Sep-19,2:59:59,-0.1683
9-Sep-19,3:59:59,-0.2339
9-Sep-19,4:59:59,-0.2477
9-Sep-19,5:59:59,-0.2019
9-Sep-19,6:59:59,-0.1032
9-Sep-19,7:59:59,0.0262
9-Sep-19,8:59:59,0.1534
9-Sep-19,9:59:59,0.2452
9-Sep-19,10:59:59,0.2783
9-Sep-19,11:59:59,0.2461
9-Sep-19,12:59:59,0.1586
9-Sep-19,13:59:59,0.0373
9-Sep-19,14:59:59,-0.0903
9-Sep-19,15:59:59,-0.1958
9-Sep-19,16:59:59,-0.2544
9-Sep-19,17:59:59,-0.25
9-Sep-19,18:59:59,-0.1811
9-Sep-19,19:59:59,-0.0639
9-Sep-19,20:59:59,0.0702
9-Sep-19,21:59:59,0.1839
9-Sep-19,22:59:59,0.2455
9-Sep-19,23:59:59,0.2392
10-Sep-19,0:59:59,0.1678
10-Sep-19,1:59:59,0.0503
10-Sep-19,2:59:59,-0.085
10-Sep-19,3:59:59,-0.2062
10-Sep-19,4:59:59,-0.2834
10-Sep-19,5:59:59,-0.2946
10-Sep-19,6:59:59,-0.2319
10-Sep-19,7:59:59,-0.1064
10-Sep-19,8:59:59,0.0523
10-Sep-19,9:59:59,0.2032
10-Sep-19,10:59:59,0.3065
10-Sep-19,11:59:59,0.3361
10-Sep-19,12:59:59,0.2864
10-Sep-19,13:59:59,0.1714
10-Sep-19,14:59:59,0.0196
10-Sep-19,15:59:59,-0.1338
10-Sep-19,16:59:59,-0.2533
10-Sep-19,17:59:59,-0.3101
10-Sep-19,18:59:59,-0.2883
10-Sep-19,19:59:59,-0.1913
10-Sep-19,20:59:59,-0.0436
10-Sep-19,21:59:59,0.1146
10-Sep-19,22:59:59,0.2388
10-Sep-19,23:59:59,0.2948
11-Sep-19,0:59:59,0.2683
11-Sep-19,1:59:59,0.1678
11-Sep-19,2:59:59,0.0196
11-Sep-19,3:59:59,-0.1393
11-Sep-19,4:59:59,-0.2704
11-Sep-19,5:59:59,-0.34
11-Sep-19,6:59:59,-0.3272
11-Sep-19,7:59:59,-0.2299
11-Sep-19,8:59:59,-0.0684
11-Sep-19,9:59:59,0.1173
11-Sep-19,10:59:59,0.2788
11-Sep-19,11:59:59,0.3732
11-Sep-19,12:59:59,0.3769
11-Sep-19,13:59:59,0.2909
11-Sep-19,14:59:59,0.1386
11-Sep-19,15:59:59,-0.0422
11-Sep-19,16:59:59,-0.2087
11-Sep-19,17:59:59,-0.3217
11-Sep-19,18:59:59,-0.3535
11-Sep-19,19:59:59,-0.2946
11-Sep-19,20:59:59,-0.1585
11-Sep-19,21:59:59,0.0192
11-Sep-19,22:59:59,0.1897
11-Sep-19,23:59:59,0.3051
12-Sep-19,0:59:59,0.3335
12-Sep-19,1:59:59,0.2684
12-Sep-19,2:59:59,0.1284
12-Sep-19,3:59:59,-0.0493
12-Sep-19,4:59:59,-0.2202
12-Sep-19,5:59:59,-0.3417
12-Sep-19,6:59:59,-0.3819
12-Sep-19,7:59:59,-0.3268
12-Sep-19,8:59:59,-0.1854
12-Sep-19,9:59:59,0.0099
12-Sep-19,10:59:59,0.2096
12-Sep-19,11:59:59,0.3608
12-Sep-19,12:59:59,0.4233
12-Sep-19,13:59:59,0.3818
12-Sep-19,14:59:59,0.2492
12-Sep-19,15:59:59,0.0608
12-Sep-19,16:59:59,-0.1365
12-Sep-19,17:59:59,-0.2956
12-Sep-19,18:59:59,-0.3788
12-Sep-19,19:59:59,-0.3657
12-Sep-19,20:59:59,-0.2583
12-Sep-19,21:59:59,-0.0834
12-Sep-19,22:59:59,0.1129
12-Sep-19,23:59:59,0.2762
13-Sep-19,0:59:59,0.3606
13-Sep-19,1:59:59,0.3428
13-Sep-19,2:59:59,0.2289
13-Sep-19,3:59:59,0.0507
13-Sep-19,4:59:59,-0.1448
13-Sep-19,5:59:59,-0.308
13-Sep-19,6:59:59,-0.398
13-Sep-19,7:59:59,-0.3904
13-Sep-19,8:59:59,-0.2833
13-Sep-19,9:59:59,-0.0995
13-Sep-19,10:59:59,0.1167
13-Sep-19,11:59:59,0.3094
13-Sep-19,12:59:59,0.427
13-Sep-19,13:59:59,0.4381
13-Sep-19,14:59:59,0.3408
13-Sep-19,15:59:59,0.1626
13-Sep-19,16:59:59,-0.0496
13-Sep-19,17:59:59,-0.2431
13-Sep-19,18:59:59,-0.3717
13-Sep-19,19:59:59,-0.4053
13-Sep-19,20:59:59,-0.336
13-Sep-19,21:59:59,-0.1804
13-Sep-19,22:59:59,0.0221
13-Sep-19,23:59:59,0.2175
14-Sep-19,0:59:59,0.3515
14-Sep-19,1:59:59,0.3863
14-Sep-19,2:59:59,0.3122
14-Sep-19,3:59:59,0.1506
14-Sep-19,4:59:59,-0.0539
14-Sep-19,5:59:59,-0.2474
14-Sep-19,6:59:59,-0.3809
14-Sep-19,7:59:59,-0.4209
14-Sep-19,8:59:59,-0.3556
14-Sep-19,9:59:59,-0.198
14-Sep-19,10:59:59,0.0154
14-Sep-19,11:59:59,0.2318
14-Sep-19,12:59:59,0.3943
14-Sep-19,13:59:59,0.4589
14-Sep-19,14:59:59,0.4079
14-Sep-19,15:59:59,0.2559
14-Sep-19,16:59:59,0.0443
14-Sep-19,17:59:59,-0.1716
14-Sep-19,18:59:59,-0.3385
14-Sep-19,19:59:59,-0.4173
14-Sep-19,20:59:59,-0.3904
14-Sep-19,21:59:59,-0.2653
14-Sep-19,22:59:59,-0.0728
14-Sep-19,23:59:59,0.1378
15-Sep-19,0:59:59,0.3103
15-Sep-19,1:59:59,0.3964
15-Sep-19,2:59:59,0.3714
15-Sep-19,3:59:59,0.2423
15-Sep-19,4:59:59,0.0453
15-Sep-19,5:59:59,-0.1656
15-Sep-19,6:59:59,-0.3351
15-Sep-19,7:59:59,-0.4206
15-Sep-19,8:59:59,-0.4007
15-Sep-19,9:59:59,-0.2792
15-Sep-19,10:59:59,-0.0838
15-Sep-19,11:59:59,0.1388
15-Sep-19,12:59:59,0.3324
15-Sep-19,13:59:59,0.4455
15-Sep-19,14:59:59,0.4466
15-Sep-19,15:59:59,0.3347
15-Sep-19,16:59:59,0.1403
15-Sep-19,17:59:59,-0.0844
15-Sep-19,18:59:59,-0.2813
15-Sep-19,19:59:59,-0.4026
15-Sep-19,20:59:59,-0.421
15-Sep-19,21:59:59,-0.3345
15-Sep-19,22:59:59,-0.1652
15-Sep-19,23:59:59,0.0445
16-Sep-19,0:59:59,0.241
16-Sep-19,1:59:59,0.3718
16-Sep-19,2:59:59,0.4
16-Sep-19,3:59:59,0.3168
16-Sep-19,4:59:59,0.1451
16-Sep-19,5:59:59,-0.0673
16-Sep-19,6:59:59,-0.2624
16-Sep-19,7:59:59,-0.3896
16-Sep-19,8:59:59,-0.4173
16-Sep-19,9:59:59,-0.3395
16-Sep-19,10:59:59,-0.1746
16-Sep-19,11:59:59,0.0382
16-Sep-19,12:59:59,0.2472
16-Sep-19,13:59:59,0.399
16-Sep-19,14:59:59,0.4525
16-Sep-19,15:59:59,0.3916
16-Sep-19,16:59:59,0.2316
16-Sep-19,17:59:59,0.0155
16-Sep-19,18:59:59,-0.1994
16-Sep-19,19:59:59,-0.3582
16-Sep-19,20:59:59,-0.4236
16-Sep-19,21:59:59,-0.383
16-Sep-19,22:59:59,-0.249
16-Sep-19,23:59:59,-0.0557
17-Sep-19,0:59:59,0.1489
17-Sep-19,1:59:59,0.3126
17-Sep-19,2:59:59,0.3916
17-Sep-19,3:59:59,0.3633
17-Sep-19,4:59:59,0.2343
17-Sep-19,5:59:59,0.0402
17-Sep-19,6:59:59,-0.165
17-Sep-19,7:59:59,-0.326
17-Sep-19,8:59:59,-0.4013
17-Sep-19,9:59:59,-0.3734
17-Sep-19,10:59:59,-0.2506
17-Sep-19,11:59:59,-0.063
17-Sep-19,12:59:59,0.1444
17-Sep-19,13:59:59,0.3209
17-Sep-19,14:59:59,0.421
17-Sep-19,15:59:59,0.4167
17-Sep-19,16:59:59,0.307
17-Sep-19,17:59:59,0.1199
17-Sep-19,18:59:59,-0.0947
17-Sep-19,19:59:59,-0.2804
17-Sep-19,20:59:59,-0.3908
17-Sep-19,21:59:59,-0.4018
17-Sep-19,22:59:59,-0.3146
17-Sep-19,23:59:59,-0.1536
18-Sep-19,0:59:59,0.0411
18-Sep-19,1:59:59,0.2215
18-Sep-19,2:59:59,0.3421
18-Sep-19,3:59:59,0.3708
18-Sep-19,4:59:59,0.2984
18-Sep-19,5:59:59,0.144
18-Sep-19,6:59:59,-0.0499
18-Sep-19,7:59:59,-0.2294
18-Sep-19,8:59:59,-0.3466
18-Sep-19,9:59:59,-0.3723
18-Sep-19,10:59:59,-0.3021
18-Sep-19,11:59:59,-0.1554
18-Sep-19,12:59:59,0.032
18-Sep-19,13:59:59,0.2151
18-Sep-19,14:59:59,0.3492
18-Sep-19,15:59:59,0.3994
18-Sep-19,16:59:59,0.3506
18-Sep-19,17:59:59,0.2133
18-Sep-19,18:59:59,0.0229
18-Sep-19,19:59:59,-0.1703
18-Sep-19,20:59:59,-0.3161
18-Sep-19,21:59:59,-0.3794
18-Sep-19,22:59:59,-0.3486
18-Sep-19,23:59:59,-0.2355
19-Sep-19,0:59:59,-0.0704
19-Sep-19,1:59:59,0.1064
19-Sep-19,2:59:59,0.2523
19-Sep-19,3:59:59,0.3311
19-Sep-19,4:59:59,0.3216
19-Sep-19,5:59:59,0.2255
19-Sep-19,6:59:59,0.0682
19-Sep-19,7:59:59,-0.1066
19-Sep-19,8:59:59,-0.2508
19-Sep-19,9:59:59,-0.3264
19-Sep-19,10:59:59,-0.3158
19-Sep-19,11:59:59,-0.2246
19-Sep-19,12:59:59,-0.0771
19-Sep-19,13:59:59,0.0908
19-Sep-19,14:59:59,0.2394
19-Sep-19,15:59:59,0.3329
19-Sep-19,16:59:59,0.3465
19-Sep-19,17:59:59,0.2745
19-Sep-19,18:59:59,0.1335
19-Sep-19,19:59:59,-0.0401
19-Sep-19,20:59:59,-0.2007
19-Sep-19,21:59:59,-0.3073
19-Sep-19,22:59:59,-0.3359
19-Sep-19,23:59:59,-0.2837
20-Sep-19,0:59:59,-0.1678
20-Sep-19,1:59:59,-0.0178
20-Sep-19,2:59:59,0.1306
20-Sep-19,3:59:59,0.243
20-Sep-19,4:59:59,0.2919
20-Sep-19,5:59:59,0.2644
20-Sep-19,6:59:59,0.1669
20-Sep-19,7:59:59,0.0256
20-Sep-19,8:59:59,-0.1203
20-Sep-19,9:59:59,-0.231
20-Sep-19,10:59:59,-0.2782
20-Sep-19,11:59:59,-0.2526
20-Sep-19,12:59:59,-0.1637
20-Sep-19,13:59:59,-0.035
20-Sep-19,14:59:59,0.1031
20-Sep-19,15:59:59,0.2188
20-Sep-19,16:59:59,0.2845
20-Sep-19,17:59:59,0.2825
20-Sep-19,18:59:59,0.211
20-Sep-19,19:59:59,0.0865
20-Sep-19,20:59:59,-0.0589
20-Sep-19,21:59:59,-0.1872
20-Sep-19,22:59:59,-0.2666
20-Sep-19,23:59:59,-0.2804
21-Sep-19,0:59:59,-0.2296
21-Sep-19,1:59:59,-0.1299
21-Sep-19,2:59:59,-0.0056
21-Sep-19,3:59:59,0.1153
21-Sep-19,4:59:59,0.206
21-Sep-19,5:59:59,0.2449
21-Sep-19,6:59:59,0.2214
21-Sep-19,7:59:59,0.1411
21-Sep-19,8:59:59,0.0257
21-Sep-19,9:59:59,-0.093
21-Sep-19,10:59:59,-0.1831
21-Sep-19,11:59:59,-0.2227
21-Sep-19,12:59:59,-0.2052
21-Sep-19,13:59:59,-0.138
21-Sep-19,14:59:59,-0.0385
21-Sep-19,15:59:59,0.0709
21-Sep-19,16:59:59,0.1661
21-Sep-19,17:59:59,0.2245
21-Sep-19,18:59:59,0.23
21-Sep-19,19:59:59,0.1786
21-Sep-19,20:59:59,0.0818
21-Sep-19,21:59:59,-0.0355
21-Sep-19,22:59:59,-0.1429
21-Sep-19,23:59:59,-0.2144
22-Sep-19,0:59:59,-0.2355
22-Sep-19,1:59:59,-0.2048
22-Sep-19,2:59:59,-0.1316
22-Sep-19,3:59:59,-0.032
22-Sep-19,4:59:59,0.0733
22-Sep-19,5:59:59,0.1617
22-Sep-19,6:59:59,0.212
22-Sep-19,7:59:59,0.2106
22-Sep-19,8:59:59,0.1571
22-Sep-19,9:59:59,0.0659
22-Sep-19,10:59:59,-0.038
22-Sep-19,11:59:59,-0.1276
22-Sep-19,12:59:59,-0.1821
22-Sep-19,13:59:59,-0.1917
22-Sep-19,14:59:59,-0.1565
22-Sep-19,15:59:59,-0.085
22-Sep-19,16:59:59,0.008
22-Sep-19,17:59:59,0.1026
22-Sep-19,18:59:59,0.176
22-Sep-19,19:59:59,0.2076
22-Sep-19,20:59:59,0.1868
22-Sep-19,21:59:59,0.1171
22-Sep-19,22:59:59,0.0167
22-Sep-19,23:59:59,-0.0887
23-Sep-19,0:59:59,-0.1737
23-Sep-19,1:59:59,-0.2201
23-Sep-19,2:59:59,-0.219
23-Sep-19,3:59:59,-0.1709
23-Sep-19,4:59:59,-0.0841
23-Sep-19,5:59:59,0.0247
23-Sep-19,6:59:59,0.1319
23-Sep-19,7:59:59,0.211
23-Sep-19,8:59:59,0.2406
23-Sep-19,9:59:59,0.2119
23-Sep-19,10:59:59,0.1326
23-Sep-19,11:59:59,0.0239
23-Sep-19,12:59:59,-0.0869
23-Sep-19,13:59:59,-0.1745
23-Sep-19,14:59:59,-0.2206
23-Sep-19,15:59:59,-0.2158
23-Sep-19,16:59:59,-0.16
23-Sep-19,17:59:59,-0.0639
23-Sep-19,18:59:59,0.0516
23-Sep-19,19:59:59,0.1576
23-Sep-19,20:59:59,0.2248
23-Sep-19,21:59:59,0.2332
23-Sep-19,22:59:59,0.1791
23-Sep-19,23:59:59,0.0767
24-Sep-19,0:59:59,-0.0474
24-Sep-19,1:59:59,-0.1631
24-Sep-19,2:59:59,-0.2435
24-Sep-19,3:59:59,-0.2702
24-Sep-19,4:59:59,-0.2349
24-Sep-19,5:59:59,-0.1417
24-Sep-19,6:59:59,-0.0087
24-Sep-19,7:59:59,0.134
24-Sep-19,8:59:59,0.2501
24-Sep-19,9:59:59,0.308
24-Sep-19,10:59:59,0.2914
24-Sep-19,11:59:59,0.2045
24-Sep-19,12:59:59,0.07
24-Sep-19,13:59:59,-0.0791
24-Sep-19,14:59:59,-0.2082
24-Sep-19,15:59:59,-0.2883
24-Sep-19,16:59:59,-0.301
24-Sep-19,17:59:59,-0.2414
24-Sep-19,18:59:59,-0.1209
24-Sep-19,19:59:59,0.0324
24-Sep-19,20:59:59,0.1794
24-Sep-19,21:59:59,0.2795
24-Sep-19,22:59:59,0.3044
24-Sep-19,23:59:59,0.2466
25-Sep-19,0:59:59,0.1217
